"Year","Sex","agegroup","UF","pop"
2019,"f","15-19","Paraiba",164146.00802
2019,"f","15-19","Parana",406038.99967
2019,"f","15-19","Pernambuco",389434.00492
2019,"f","15-19","Piaui",143555.9995
2019,"f","15-19","Rio De Janeiro",575000.0332
2019,"f","15-19","Rio Grande Do Norte",135825.00474
2019,"f","15-19","Rio Grande Do Sul",383527.00785
2019,"f","15-19","Rondonia",74689.99764
2019,"f","15-19","Roraima",26390.999
2019,"f","15-19","Santa Catarina",234930.00035
2019,"f","15-19","Sao Paulo",1556339.04784
2019,"f","15-19","Sergipe",94709.9996
2019,"f","15-19","Tocantins",68113.00042
2019,"f","20-24","Acre",42454.0014
2019,"f","20-24","Alagoas",158073.996
2019,"f","20-24","Amapa",41773.9962
2019,"f","20-24","Amazonas",199799.0465
2019,"f","20-24","Bahia",632187.04031
2019,"f","20-24","Ceara",414908.9972
2019,"f","20-24","Distrito Federal",125900
2019,"f","20-24","Espirito Santo",156263.994
2019,"f","20-24","Goias",285967.99737
2019,"f","20-24","Maranhao",334069.0032
2019,"f","20-24","Mato Grosso",140859.00751
2019,"f","20-24","Mato Grosso Do Sul",111598.0003
2019,"f","20-24","Minas Gerais",843830.00587
2019,"f","20-24","Para",403128.9911
2019,"f","20-24","Paraiba",168865.00492
2019,"f","20-24","Parana",455248.00886
2019,"f","20-24","Pernambuco",408419.99893
2019,"f","20-24","Piaui",143962.00231
2019,"f","20-24","Rio De Janeiro",664980.9694
2019,"f","20-24","Rio Grande Do Norte",147124.98946
2019,"f","20-24","Rio Grande Do Sul",427864.00581
2019,"f","20-24","Rondonia",77519.99622
2019,"f","20-24","Roraima",28615.9969
2019,"f","20-24","Santa Catarina",277516.00294
2019,"f","20-24","Sao Paulo",1709038.99771
2019,"f","20-24","Sergipe",104877.0027
2019,"f","20-24","Tocantins",70940.99615
2019,"f","25-29","Acre",37617.005
2019,"f","25-29","Alagoas",142512.0018
2019,"f","25-29","Amapa",39266.9987
2019,"f","25-29","Amazonas",183131.9989
2019,"f","25-29","Bahia",614713.04932
2019,"f","25-29","Ceara",408170.9643
2019,"f","25-29","Distrito Federal",129540
2019,"f","25-29","Espirito Santo",158789.0064
2019,"f","25-29","Goias",294861.99756
2019,"f","25-29","Maranhao",306387.0029
2019,"f","25-29","Mato Grosso",144587.9997
2019,"f","25-29","Mato Grosso Do Sul",113583.9957
2019,"f","25-29","Minas Gerais",848086.96476
2019,"f","25-29","Para",380322.00157
2019,"f","25-29","Paraiba",167100.00478
2019,"f","25-29","Parana",458863.98975
2019,"f","25-29","Pernambuco",395528.0074
2019,"f","25-29","Piaui",135506.00453
2019,"f","25-29","Rio De Janeiro",656179.962
2019,"f","25-29","Rio Grande Do Norte",149541.00506
2019,"f","25-29","Rio Grande Do Sul",429767.9978
2019,"f","25-29","Rondonia",77795.00197
2019,"f","25-29","Roraima",28434.0043
2019,"f","25-29","Santa Catarina",293314.00522
2019,"f","25-29","Sao Paulo",1756016.0414
2019,"f","25-29","Sergipe",101768.001
2019,"f","25-29","Tocantins",67985.00203
2019,"f","30-34","Acre",34825.9958
2019,"f","30-34","Alagoas",138717.0035
2019,"f","30-34","Amapa",36724.0015
2019,"f","30-34","Amazonas",169974.9964
2019,"f","30-34","Bahia",630363.98445
2019,"f","30-34","Ceara",401756.9768
2019,"f","30-34","Distrito Federal",138751
2019,"f","30-34","Espirito Santo",169064.0111
2019,"f","30-34","Goias",300627.99697
2019,"f","30-34","Maranhao",303782.9992
2019,"f","30-34","Mato Grosso",144496.00437
2019,"f","30-34","Mato Grosso Do Sul",111268.0049
2019,"f","30-34","Minas Gerais",855306.0526
2019,"f","30-34","Para",366333.00005
2019,"f","30-34","Paraiba",168398.00667
2019,"f","30-34","Parana",447313.99501
2019,"f","30-34","Pernambuco",404638.0031
2019,"f","30-34","Piaui",138718.99728
2019,"f","30-34","Rio De Janeiro",681332.9446
2019,"f","30-34","Rio Grande Do Norte",154817.00214
2019,"f","30-34","Rio Grande Do Sul",429868.01051
2019,"f","30-34","Rondonia",76385.99957
2019,"f","30-34","Roraima",26452.9986
2019,"f","30-34","Santa Catarina",300480.0074
2019,"f","30-34","Sao Paulo",1910652.96613
2019,"f","30-34","Sergipe",102383.9963
2019,"f","30-34","Tocantins",65563.00025
2019,"f","35-39","Acre",33373.9989
2019,"f","35-39","Alagoas",134377.0037
2019,"f","35-39","Amapa",33580.9973
2019,"f","35-39","Amazonas",159243.0039
2019,"f","35-39","Bahia",645431.0266
2019,"f","35-39","Ceara",366249.9668
2019,"f","35-39","Distrito Federal",147158
2019,"f","35-39","Espirito Santo",166013.0011
2019,"f","35-39","Goias",294094.00032
2019,"f","35-39","Maranhao",281500.9969
2019,"f","35-39","Mato Grosso",140691.99583
2019,"f","35-39","Mato Grosso Do Sul",110871.9981
2019,"f","35-39","Minas Gerais",847409.04686
2019,"f","35-39","Para",343980.9936
2019,"f","35-39","Paraiba",163461.00765
2019,"f","35-39","Parana",442201.01231
2019,"f","35-39","Pernambuco",391376.9953
2019,"f","35-39","Piaui",131985.99641
2019,"f","35-39","Rio De Janeiro",707806.0298
2019,"f","35-39","Rio Grande Do Norte",143723.0053
2019,"f","35-39","Rio Grande Do Sul",439625.01064
2019,"f","35-39","Rondonia",73585.99581
2019,"f","35-39","Roraima",24688.004
2019,"f","35-39","Santa Catarina",292064.99422
2019,"f","35-39","Sao Paulo",1936953.96775
2019,"f","35-39","Sergipe",97151.00291
2019,"f","35-39","Tocantins",63002.00255
2019,"f","40-44","Acre",28590.0017
2019,"f","40-44","Alagoas",122555.0016
2019,"f","40-44","Amapa",28170.0047
2019,"f","40-44","Amazonas",137088.9976
2019,"f","40-44","Bahia",571225.05281
2019,"f","40-44","Ceara",327661.0205
2019,"f","40-44","Distrito Federal",133694
2019,"f","40-44","Espirito Santo",151554.9922
2019,"f","40-44","Goias",274077.99854
2019,"f","40-44","Maranhao",236640.00175
2019,"f","40-44","Mato Grosso",129418.00151
2019,"f","40-44","Mato Grosso Do Sul",100712.997
2019,"f","40-44","Minas Gerais",790729.04077
2019,"f","40-44","Para",292532.9946
2019,"f","40-44","Paraiba",149849.99294
2019,"f","40-44","Parana",421646.99552
2019,"f","40-44","Pernambuco",361875.0034
2019,"f","40-44","Piaui",120190.99955
2019,"f","40-44","Rio De Janeiro",674928.0275
2019,"f","40-44","Rio Grande Do Norte",127145.00365
2019,"f","40-44","Rio Grande Do Sul",397617.00577
2019,"f","40-44","Rondonia",65531.99543
2019,"f","40-44","Roraima",19920.0016
2019,"f","40-44","Santa Catarina",260456.99446
2019,"f","40-44","Sao Paulo",1787608.0052
2019,"f","40-44","Sergipe",87083.99696
2019,"f","40-44","Tocantins",56259.00306
2019,"f","45-49","Acre",22797.9954
2019,"f","45-49","Alagoas",106313.00059
2019,"f","45-49","Amapa",22813.00077
2019,"f","45-49","Amazonas",109920.0006
2019,"f","45-49","Bahia",483477.98826
2019,"f","45-49","Ceara",290849.0059
2019,"f","45-49","Distrito Federal",110488
2019,"f","45-49","Espirito Santo",131749.0012
2019,"f","45-49","Goias",241266.00246
2019,"f","45-49","Maranhao",191461.99476
2019,"f","45-49","Mato Grosso",113226.99987
2019,"f","45-49","Mato Grosso Do Sul",90798.0042
2019,"f","45-49","Minas Gerais",710880.98234
2019,"f","45-49","Para",241157.9968
2019,"f","45-49","Paraiba",132253.00162
2019,"f","45-49","Parana",398472.0126
2019,"f","45-49","Pernambuco",323376.0126
2019,"f","45-49","Piaui",101313.00192
2019,"f","45-49","Rio De Janeiro",610248.0014
2019,"f","45-49","Rio Grande Do Norte",114750.99992
2019,"f","45-49","Rio Grande Do Sul",374416.00434
2019,"f","45-49","Rondonia",57133.99541
2019,"f","45-49","Roraima",15554.9986
2019,"f","45-49","Santa Catarina",242688.00903
2019,"f","45-49","Sao Paulo",1602767.02629
2019,"f","45-49","Sergipe",76342.99631
2019,"f","45-49","Tocantins",45384.99962
2019,"f","5-9","Acre",41207.0032
2019,"f","5-9","Alagoas",129193.0015
2019,"f","5-9","Amapa",39214.0009
2019,"f","5-9","Amazonas",196959.0026
2019,"f","5-9","Bahia",509553.00668
2019,"f","5-9","Ceara",314334.0033
2019,"f","5-9","Distrito Federal",90757
2019,"f","5-9","Espirito Santo",136521.9963
2019,"f","5-9","Goias",248965.99699
2019,"f","5-9","Maranhao",290349.003
2019,"f","5-9","Mato Grosso",129234.00017
2019,"f","5-9","Mato Grosso Do Sul",103677.9973
2019,"f","5-9","Minas Gerais",640841.00104
2019,"f","5-9","Para",359414.0071
2019,"f","5-9","Paraiba",132243.99578
2019,"f","5-9","Parana",370602.99343
2019,"f","5-9","Pernambuco",345202.00293
2019,"f","5-9","Piaui",116502.99644
2019,"f","5-9","Rio De Janeiro",528341.9947
2019,"f","5-9","Rio Grande Do Norte",120021.00063
2019,"f","5-9","Rio Grande Do Sul",333115.99666
2019,"f","5-9","Rondonia",65644.00524
2019,"f","5-9","Roraima",26716.0049
2019,"f","5-9","Santa Catarina",222266.99671
2019,"f","5-9","Sao Paulo",1470654.05605
2019,"f","5-9","Sergipe",83728.00321
2019,"f","5-9","Tocantins",61361.99718
2019,"f","50-54","Acre",18799.9964
2019,"f","50-54","Alagoas",95675.99716
2019,"f","50-54","Amapa",17436.00148
2019,"f","50-54","Amazonas",88045.00317
2019,"f","50-54","Bahia",441198.9811
2019,"f","50-54","Ceara",271534.0041
2019,"f","50-54","Distrito Federal",96255
2019,"f","50-54","Espirito Santo",124464.9973
2019,"f","50-54","Goias",216136.99129
2019,"f","50-54","Maranhao",168757.99836
2019,"f","50-54","Mato Grosso",100119.9992
2019,"f","50-54","Mato Grosso Do Sul",83873.99646
2019,"f","50-54","Minas Gerais",687980.0148
2019,"f","50-54","Para",199554.00166
2019,"f","50-54","Paraiba",123143.00691
2019,"f","50-54","Parana",385694.01111
2019,"f","50-54","Pernambuco",292794.9963
2019,"f","50-54","Piaui",93879.99546
2019,"f","50-54","Rio De Janeiro",586310.9926
2019,"f","50-54","Rio Grande Do Norte",109676.00319
2019,"f","50-54","Rio Grande Do Sul",387754.00093
2019,"f","50-54","Rondonia",48938.00241
2019,"f","50-54","Roraima",12409.9996
2019,"f","50-54","Santa Catarina",237868.01078
2019,"f","50-54","Sao Paulo",1503149.03416
2019,"f","50-54","Sergipe",68491.00444
2019,"f","50-54","Tocantins",40119.00068
2019,"f","55-59","Acre",14441.99983
2019,"f","55-59","Alagoas",77969.0043
2019,"f","55-59","Amapa",13266.99961
2019,"f","55-59","Amazonas",71116.99661
2019,"f","55-59","Bahia",374825.00086
2019,"f","55-59","Ceara",233175.99822
2019,"f","55-59","Distrito Federal",79946
2019,"f","55-59","Espirito Santo",113846.002
2019,"f","55-59","Goias",182035.99441
2019,"f","55-59","Maranhao",141738.9965
2019,"f","55-59","Mato Grosso",83603.00093
2019,"f","55-59","Mato Grosso Do Sul",75157.00447
2019,"f","55-59","Minas Gerais",636234.99709
2019,"f","55-59","Para",160195.99897
2019,"f","55-59","Paraiba",105190.00747
2019,"f","55-59","Parana",346314.00816
2019,"f","55-59","Pernambuco",250002.9994
2019,"f","55-59","Piaui",82576.99643
2019,"f","55-59","Rio De Janeiro",560524.0339
2019,"f","55-59","Rio Grande Do Norte",94225.99854
2019,"f","55-59","Rio Grande Do Sul",384528.0037
2019,"f","55-59","Rondonia",39916.00244
2019,"f","55-59","Roraima",10047.00029
2019,"f","55-59","Santa Catarina",220237.00373
2019,"f","55-59","Sao Paulo",1385598.0232
2019,"f","55-59","Sergipe",56113.00094
2019,"f","55-59","Tocantins",32413.00055
2019,"f","60-64","Acre",11510.99999
2019,"f","60-64","Alagoas",64062.99658
2019,"f","60-64","Amapa",10169.99964
2019,"f","60-64","Amazonas",55182.00482
2019,"f","60-64","Bahia",313389.0014
2019,"f","60-64","Ceara",182316.00476
2019,"f","60-64","Distrito Federal",62186
2019,"f","60-64","Espirito Santo",96838.9966
2019,"f","60-64","Goias",145518.99766
2019,"f","60-64","Maranhao",116580.00146
2019,"f","60-64","Mato Grosso",64773.00286
2019,"f","60-64","Mato Grosso Do Sul",59770.00371
2019,"f","60-64","Minas Gerais",541000.9922
2019,"f","60-64","Para",129879.99967
2019,"f","60-64","Paraiba",84593.99951
2019,"f","60-64","Parana",287081.99044
2019,"f","60-64","Pernambuco",204540.00314
2019,"f","60-64","Piaui",68756.99694
2019,"f","60-64","Rio De Janeiro",495514.9997
2019,"f","60-64","Rio Grande Do Norte",70937.99706
2019,"f","60-64","Rio Grande Do Sul",334980.01035
2019,"f","60-64","Rondonia",30585.99982
2019,"f","60-64","Roraima",7576.99974
2019,"f","60-64","Santa Catarina",177480.0009
2019,"f","60-64","Sao Paulo",1192498.99946
2019,"f","60-64","Sergipe",43940.00345
2019,"f","60-64","Tocantins",25939.99967
2019,"f","65-69","Acre",8583.00001
2019,"f","65-69","Alagoas",51635.99847
2019,"f","65-69","Amapa",7005.00019
2019,"f","65-69","Amazonas",40280.99557
2019,"f","65-69","Bahia",246145.00415
2019,"f","65-69","Ceara",150182.00495
2019,"f","65-69","Distrito Federal",47473
2019,"f","65-69","Espirito Santo",74391.0033
2019,"f","65-69","Goias",111127.00288
2019,"f","65-69","Maranhao",93955.99971
2019,"f","65-69","Mato Grosso",47141.00079
2019,"f","65-69","Mato Grosso Do Sul",45853.00325
2019,"f","65-69","Minas Gerais",426690.98038
2019,"f","65-69","Para",97799.99579
2019,"f","65-69","Paraiba",71664.99932
2019,"f","65-69","Parana",228288.99673
2019,"f","65-69","Pernambuco",166026.0037
2019,"f","65-69","Piaui",55920.00104
2019,"f","65-69","Rio De Janeiro",399711.0117
2019,"f","65-69","Rio Grande Do Norte",56768.00269
2019,"f","65-69","Rio Grande Do Sul",274629.99873
2019,"f","65-69","Rondonia",21857.99873
2019,"f","65-69","Roraima",5250.99988
2019,"f","65-69","Santa Catarina",139555.00247
2019,"f","65-69","Sao Paulo",941338.99181
2019,"f","65-69","Sergipe",34811.99564
2019,"f","65-69","Tocantins",20166.00043
2019,"f","70-74","Acre",6129.00013
2019,"f","70-74","Alagoas",37665.00312
2019,"f","70-74","Amapa",4475.99988
2019,"f","70-74","Amazonas",27457.99657
2019,"f","70-74","Bahia",191278.00625
2019,"f","70-74","Ceara",119187.99675
2019,"f","70-74","Distrito Federal",33406
2019,"f","70-74","Espirito Santo",51588.99949
2019,"f","70-74","Goias",78550.0025
2019,"f","70-74","Maranhao",68606.00196
2019,"f","70-74","Mato Grosso",32381.99985
2019,"f","70-74","Mato Grosso Do Sul",32911.99752
2019,"f","70-74","Minas Gerais",315711.00717
2019,"f","70-74","Para",68867.00271
2019,"f","70-74","Paraiba",58993.9988
2019,"f","70-74","Parana",168092.00671
2019,"f","70-74","Pernambuco",129959.00132
2019,"f","70-74","Piaui",41598.99652
2019,"f","70-74","Rio De Janeiro",298466.9771
2019,"f","70-74","Rio Grande Do Norte",48452.00487
2019,"f","70-74","Rio Grande Do Sul",208389.99898
2019,"f","70-74","Rondonia",14078.00048
2019,"f","70-74","Roraima",3395.99987
2019,"f","70-74","Santa Catarina",100078.00104
2019,"f","70-74","Sao Paulo",697013.04013
2019,"f","70-74","Sergipe",25708.99819
2019,"f","70-74","Tocantins",14647.000365
2019,"f","75-79","Acre",4420.00006
2019,"f","75-79","Alagoas",26317.00022
2019,"f","75-79","Amapa",3360.99978
2019,"f","75-79","Amazonas",18539.00212
2019,"f","75-79","Bahia",138872.99504
2019,"f","75-79","Ceara",84034.00014
2019,"f","75-79","Distrito Federal",21663
2019,"f","75-79","Espirito Santo",36655.99982
2019,"f","75-79","Goias",52869.00096
2019,"f","75-79","Maranhao",49693.00146
2019,"f","75-79","Mato Grosso",21092.000673
2019,"f","75-79","Mato Grosso Do Sul",23097.00037
2019,"f","75-79","Minas Gerais",224314.004479
2019,"f","75-79","Para",48185.99923
2019,"f","75-79","Paraiba",42472.99939
2019,"f","75-79","Parana",116044.00164
2019,"f","75-79","Pernambuco",91205.99954
2019,"f","75-79","Piaui",29048.99909
2019,"f","75-79","Rio De Janeiro",204445.00552
2019,"f","75-79","Rio Grande Do Norte",33034.00033
2019,"f","75-79","Rio Grande Do Sul",145712.00347
2019,"f","75-79","Rondonia",9083.99979
2019,"f","75-79","Roraima",2037.00004
2019,"f","75-79","Santa Catarina",67110.9988
2019,"f","75-79","Sao Paulo",474829.984563
2019,"f","75-79","Sergipe",17770.00063
2019,"f","75-79","Tocantins",9968.999527
2019,"f","80-84","Acre",2575.000435
2019,"f","80-84","Alagoas",16806.99929
2019,"f","80-84","Amapa",2032.999905
2019,"f","80-84","Amazonas",11480.000174
2019,"f","80-84","Bahia",94275.99928
2019,"f","80-84","Ceara",60681.00089
2019,"f","80-84","Distrito Federal",14110
2019,"f","80-84","Espirito Santo",25729.99941
2019,"f","80-84","Goias",33699.000185
2019,"f","80-84","Maranhao",33424.99993
2019,"f","80-84","Mato Grosso",12867.000611
2019,"f","80-84","Mato Grosso Do Sul",14805.99976
2019,"f","80-84","Minas Gerais",155318.998364
2019,"f","80-84","Para",28967.00002
2019,"f","80-84","Paraiba",30240.000164
2019,"f","80-84","Parana",75653.999567
2019,"f","80-84","Pernambuco",62167.00034
2019,"f","80-84","Piaui",20060.000338
2019,"f","80-84","Rio De Janeiro",145000.99647
2019,"f","80-84","Rio Grande Do Norte",23507.00027
2019,"f","80-84","Rio Grande Do Sul",101139.00096
2019,"f","80-84","Rondonia",5141.999774
2019,"f","80-84","Roraima",1204.00002
2019,"f","80-84","Santa Catarina",45213.00018
2019,"f","80-84","Sao Paulo",330298.001663
2019,"f","80-84","Sergipe",11717.9997
2019,"f","80-84","Tocantins",6638.000089
2019,"f","85","Acre",2233.000056
2019,"f","85","Alagoas",14291.000797
2019,"f","85","Amapa",1952.000035
2019,"f","85","Amazonas",10113.000408
2019,"f","85","Bahia",89896.001819
2019,"f","85","Ceara",51952.00068
2019,"f","85","Distrito Federal",10949
2019,"f","85","Espirito Santo",26009.00018
2019,"f","85","Goias",25893.000407
2019,"f","85","Maranhao",31252.000857
2019,"f","85","Mato Grosso",9714.999601
2019,"f","85","Mato Grosso Do Sul",12510.00017
2019,"f","85","Minas Gerais",149313.99445
2019,"f","85","Para",24767.9999
2019,"f","85","Paraiba",24551.999898
2019,"f","85","Parana",65629.999687
2019,"f","85","Pernambuco",51348.99837
2019,"f","85","Piaui",15672.000748
2019,"f","85","Rio De Janeiro",148519.00146
2019,"f","85","Rio Grande Do Norte",21580.000209
2019,"f","85","Rio Grande Do Sul",102071.998203
2019,"f","85","Rondonia",3821.000035
2019,"f","85","Roraima",904.000044
2019,"f","85","Santa Catarina",42472.000389
2019,"f","85","Sao Paulo",325314.003161
2019,"f","85","Sergipe",9939.999893
2019,"f","85","Tocantins",5080.000069
2019,"m","0-4","Acre",42772.0029
2019,"m","0-4","Alagoas",129860.0025
2019,"m","0-4","Amapa",41303.9988
2019,"m","0-4","Amazonas",207876.0043
2019,"m","0-4","Bahia",526730.00912
2019,"m","0-4","Ceara",336676.0028
2019,"m","0-4","Distrito Federal",105779
2019,"m","0-4","Espirito Santo",147087.0041
2019,"m","0-4","Goias",263789.00757
2019,"m","0-4","Maranhao",301224.0017
2019,"m","0-4","Mato Grosso",145187.00556
2019,"m","0-4","Mato Grosso Do Sul",112413.005
2019,"m","0-4","Minas Gerais",681937.01689
2019,"m","0-4","Para",368417.9989
2019,"m","0-4","Paraiba",147197.00451
2019,"m","0-4","Parana",405229.99599
2019,"m","0-4","Pernambuco",353718.97847
2019,"m","0-4","Piaui",122012.00047
2019,"m","0-4","Rio De Janeiro",578327.9922
2019,"m","0-4","Rio Grande Do Norte",122461.0048
2019,"m","0-4","Rio Grande Do Sul",365227.00517
2019,"m","0-4","Rondonia",71570.00535
2019,"m","0-4","Roraima",29584.9964
2019,"m","0-4","Santa Catarina",247983.99782
2019,"m","0-4","Sao Paulo",1565681.05514
2019,"m","0-4","Sergipe",87024.0009
2019,"m","0-4","Tocantins",64153.00467
2019,"m","10-14","Acre",46560.0048
2019,"m","10-14","Alagoas",146392.0029
2019,"m","10-14","Amapa",40935.0048
2019,"m","10-14","Amazonas",202670.9999
2019,"m","10-14","Bahia",579698.98983
2019,"m","10-14","Ceara",350950.9979
2019,"m","10-14","Distrito Federal",108780
2019,"m","10-14","Espirito Santo",140325.0051
2019,"m","10-14","Goias",252802.99576
2019,"m","10-14","Maranhao",344313.9971
2019,"m","10-14","Mato Grosso",138065.00033
2019,"m","10-14","Mato Grosso Do Sul",104519.9929
2019,"m","10-14","Minas Gerais",700108.98883
2019,"m","10-14","Para",408280.0087
2019,"m","10-14","Paraiba",158534.99167
2019,"m","10-14","Parana",388512.99535
2019,"m","10-14","Pernambuco",378574.00273
2019,"m","10-14","Piaui",135006.99728
2019,"m","10-14","Rio De Janeiro",543943.0445
2019,"m","10-14","Rio Grande Do Norte",133488.99138
2019,"m","10-14","Rio Grande Do Sul",353452.98495
2019,"m","10-14","Rondonia",71358.00311
2019,"m","10-14","Roraima",26763.9999
2019,"m","10-14","Santa Catarina",228952.99822
2019,"m","10-14","Sao Paulo",1522445.9943
2019,"m","10-14","Sergipe",92209.0008
2019,"m","10-14","Tocantins",68392.00041
2019,"m","15-19","Acre",46890.9971
2019,"m","15-19","Alagoas",157816.9976
2019,"m","15-19","Amapa",42893.0014
2019,"m","15-19","Amazonas",199615.0036
2019,"m","15-19","Bahia",624715.03664
2019,"m","15-19","Ceara",377431.0009
